hgnc_symbol	rank
FHIT	-0.10140096522526089
CSTF2	-0.10193270946049669
RPL12	-0.10238989342005783
REXO1	-0.10247947242342764
IGHV3-30	-0.10249106398395785
PHKB	-0.10286071463173055
TMEM179B	-0.10336423113901444
AZI1	-0.10340055790666428
IGKV1-39	-0.1034480241180576
LSS	-0.10362629697527961
COL6A3	-0.10414112514831725
BLOC1S1	-0.10424007522865206
MIR4685	-0.10434122989934401
HNRNPLP1	-0.10437868177277734
PRPF38B	-0.10443874489192338
HSD17B11	-0.10450864887128773
ORMDL2	-0.10470921580394188
DUSP23	-0.10490830535687792
LCMT2	-0.10567372264907787
	-0.10590699245985936
PRDM2	-0.10594118445108384
	-0.10595757543774097
PDE6D	-0.10600326570891808
PRKG1	-0.10608866109689648
BCAP29	-0.10627791204588978
IGHV4-34	-0.10661888192411213
MAF	-0.10696971873239959
USP32P2	-0.107442966355724
EXTL3	-0.10762444089873173
	-0.1077122607637215
CETN3	-0.10811709754140351
COPZ1	-0.10847585349174671
OSBP2	-0.10942151621849516
GBAP1	-0.10944324379213247
	-0.10980831276292279
	-0.11061133744759445
RPS16	-0.11063313722439376
CASZ1	-0.11081208676048172
CTBP2	-0.11097986350648682
STT3A	-0.11134164110794692
KCNAB2	-0.1115726252640491
RRBP1	-0.1118763741107204
ANKRD49	-0.11212944619323574
	-0.11214820587843896
RNU6-1016P	-0.11234523025960756
C5orf46	-0.1128706127044717
IRF2BP2	-0.1131418207451299
AVIL	-0.11339963527985922
AASDHPPT	-0.11346340569946178
	-0.11360773980327751
RMDN2	-0.11373433594602704
LST1	-0.11385892515085613
FAM168A	-0.11401180559004298
RNF122	-0.11411475241003603
NRBP1	-0.11412658983551212
	-0.11429124951151436
FSTL1	-0.11449222879432858
RAC2	-0.11470501745977495
PES1	-0.11524559412275054
HSPA8P1	-0.11527106144961596
RBL2	-0.11574067051817245
CMTR2	-0.11609981517008132
NMNAT1	-0.11610115732464418
MMP19	-0.11666874076396339
STAB1	-0.1169379544565537
VPS53	-0.11764816748494968
ACVRL1	-0.11781357560767867
ARHGAP12	-0.11833931577763968
FLT1	-0.11871678761556657
FAM118B	-0.11872577340404263
TCF15	-0.11892506969670368
UTP14A	-0.11922335052528092
RABL3	-0.11935513394917263
PAPSS1	-0.11949910996492748
	-0.11975958037203545
AKNA	-0.11981858740977384
ADRB1	-0.11999542397452558
	-0.12002187648247957
QSOX2	-0.12004590381467052
ZNF436	-0.120330401866748
DTX3L	-0.12034814457866601
IDI1	-0.12049431859009302
CLMN	-0.12069020485319566
NFKB2	-0.12071597025299102
BTF3L4P2	-0.120750473103572
SCP2	-0.12076965390589238
SNORA47	-0.12092261104097131
MEAF6P1	-0.12093941263139435
TULP3	-0.12102423668271586
NCAPD2	-0.12122017770876904
GABBR1	-0.1214209090807269
FOXJ2	-0.1222136121855958
SERP2	-0.12232491255994862
ZNF362	-0.12254323838404627
CACNB1	-0.1230772247609374
CD82	-0.12328301022302178
PDCL3	-0.1233777077156881
MIR647	-0.12350664621848935
ECHDC3	-0.12356666347771178
MYO1E	-0.12370549959499645
MCM3	-0.12381948560312458
DDX24	-0.12384359736174141
ARSB	-0.1244684282594934
SNORD5	-0.12452393091129811
ACYP1	-0.12457125944242393
PDHX	-0.12483652494224695
PACRG	-0.12483698586842187
GNAI1	-0.12489903100908355
UNC13B	-0.12510124454002677
MORC2	-0.1256760372118263
	-0.12615929304743115
SBNO2	-0.12667975980691426
H2AFJ	-0.12694687168568958
NFKBID	-0.1276441929143959
DIDO1	-0.1276664109549733
PHF12	-0.12815801167192295
GATAD2A	-0.12816356066995624
SEC24D	-0.12828015286916655
	-0.12836058650208723
TMOD1	-0.12845544952192922
FMNL1	-0.12869452466732773
	-0.1287487676834617
SLC25A44	-0.1289813186564181
	-0.12910521069665667
GFOD2	-0.12930125479600785
	-0.1294495159611252
SPICE1	-0.12957739145722888
NOL12	-0.13004858955504048
MECOM	-0.13017012639448006
NKTR	-0.13053552632082838
ZGPAT	-0.13063234920068578
LACC1	-0.13064190629488323
SAFB2	-0.13077504535404527
DRG1	-0.1310799633421396
HTATSF1	-0.1311162189451352
WDR34	-0.13123405447145406
CTSD	-0.13124900689464505
FAM20B	-0.1317577191385638
RRP36	-0.13205079871442008
CDH11	-0.13272747426344997
RBM26	-0.13316129994766182
TMEM87A	-0.13337331953699544
KANSL1-AS1	-0.13341528020388269
GPBP1	-0.13349186855993528
SH3GL1	-0.1339170104815797
ADNP	-0.13487746204342832
GNAI2P1	-0.13488722206386858
RPL26P35	-0.13503652171014813
SMAD4	-0.13507742915850549
SLC1A5	-0.1366817891385467
ACSF2	-0.13674231193737457
SEPN1	-0.13685915393153297
IPPK	-0.13723367054880634
PPARA	-0.13731540952541854
GPSM3	-0.13742835411580273
C1orf51	-0.1377453752420015
LINC00467	-0.13836549149901742
IL2RG	-0.13836984196790136
NR3C1	-0.13860219414467215
AFG3L1P	-0.138652075135669
FBXO18	-0.13873102838572746
ING4	-0.1389858360460964
CLINT1	-0.139060048339366
SNORA5C	-0.13935287756825904
ASNS	-0.1393726073951071
SPTLC1	-0.13966050985682507
CORO6	-0.13978182542598244
DAAM2	-0.14077296984571877
	-0.14082406452083185
NOP58	-0.14103799174705786
PYROXD2	-0.14127702378601426
PSMD11	-0.14138088188183032
MYO1F	-0.14164516644194017
ART4	-0.14174008770727684
PTPRG	-0.14189019902802108
SLN	-0.14205667504293984
BUD13	-0.14226465922076373
MAPK8	-0.14231175147399566
MBIP	-0.1424225976880338
CHKA	-0.14287890188464583
ADORA1	-0.14322660183524244
ZNF677	-0.1432706312187963
ZHX2	-0.1436897365903323
GNRH1	-0.14370887504508517
ARFGEF2	-0.14387598606449145
CILP	-0.14391327193447173
FAM177A1	-0.14407972873801955
SLC35C2	-0.14415665650248913
PLAU	-0.14492065096547316
UBR2	-0.1452566517903699
CCDC104	-0.14543146671135265
ATP5F1	-0.14557603647913217
	-0.14583713179351665
STX12	-0.14657208257702112
KDM5D	-0.14659624705587468
OGFR	-0.1469628643699608
CASC4	-0.1471267636585248
SLC2A5	-0.1472206298982357
MAP2K5	-0.14728495593419108
CCDC94	-0.1474930161632464
METTL22	-0.14749967586612409
PSME1	-0.1477394696390052
KATNBL1P6	-0.14793063285278726
	-0.14838170191754574
PPP1R3E	-0.14880448270781776
BCCIP	-0.14962598316212558
	-0.1497625906660501
ARPC5L	-0.15131684983804625
SNORD12	-0.15200281630354845
	-0.1520112864928986
GNB2L1	-0.15226882480210074
AGGF1	-0.15240671440660825
ANKRA2	-0.1525135624905159
SP110	-0.15270107437019656
RAE1	-0.15327492114511268
ABCF1	-0.15332068206464505
MCM4	-0.1533261331719564
PTPRE	-0.15340498970118094
MFSD8	-0.15346069373799473
SMIM1	-0.15489132289379148
RNU6-678P	-0.15557693182799273
HEXDC	-0.15568162902820187
RPL34P27	-0.15572594750977
SLC25A38	-0.1562563114719177
EHMT2	-0.1562971983645515
FAM91A1	-0.15706512107309378
PXMP4	-0.15716202249388575
SNX5	-0.15740442133170873
ZNF433	-0.1574446928007035
ZEB1	-0.1576712172257445
SLC22A5	-0.15778837510944882
	-0.15783563764963718
GOLGB1	-0.15784865056837336
PSEN1	-0.15786144238831373
NPIPB3	-0.1579909342137097
GJA1	-0.15812591964353157
	-0.15813054976568916
CSRNP2	-0.15887331703123841
SCARB1	-0.15902460217615566
ACAT1	-0.1595934912016408
LYSMD2	-0.16004224621200008
GABARAP	-0.16009094145425862
TMEM259	-0.16022263916723845
GRK6	-0.16056590994562234
PIGX	-0.16067926222119794
HOMER3	-0.16072218896695076
GNL3L	-0.16079610823295637
IFNAR2	-0.16104662932581112
JMJD7	-0.16124332304147015
DNAL1	-0.1615018904578785
PKMP1	-0.16241800207864662
SMARCD3	-0.16246778339620271
PLSCR1	-0.16276780061665047
RNASEH2B	-0.16319682971391142
NRN1	-0.16400508740784672
NEK9	-0.16428159400106407
FAM162A	-0.16450788360558788
HS2ST1	-0.16476794229458763
HSCB	-0.16499502944205285
LMAN2	-0.1651621302909039
WDR78	-0.16516219984146002
SIN3A	-0.16546031985720627
TM7SF2	-0.16589791490565392
ABHD12	-0.16655861587187268
ZNF451	-0.16680425799643395
CREB3	-0.16709325926606938
TXNDC5	-0.16713865431892388
ERV3-1	-0.1672857826670622
HNRNPA1P4	-0.16771255743116845
RNF44	-0.16798078202842825
NDUFA4L2	-0.16820362568703578
RNASE6	-0.1682406274035173
FAM63B	-0.16881002206351503
PTPMT1	-0.16894583957235357
CKB	-0.16905195301913997
NUDT13	-0.16935478837585005
U2AF1	-0.16954675479449977
MAPKAPK5-AS1	-0.17046541294235298
RHOQ	-0.17062334132947618
SGK1	-0.1706530487861736
SECISBP2	-0.17104764250922633
MIR147B	-0.17134502321627484
DHX38	-0.17154461958957531
STK39	-0.17195523770111348
VDAC1P7	-0.17203393996167693
CAMK2N1	-0.17213867093805427
	-0.1724290587407437
SLC25A34	-0.1725881426267451
ARHGEF9	-0.1727367813890616
TFB1M	-0.17295059094603255
IL10RA	-0.1730109831740719
DTYMK	-0.1730632469217277
SBF1	-0.17307132058429175
MIR5006	-0.1734340332360117
HILPDA	-0.17364876205430196
TRAJ49	-0.17385025770877405
INSIG1	-0.17447438207195387
MDH2	-0.17454141529779116
	-0.17525032494936663
MFSD5	-0.17528796697850382
MYC	-0.17532825210546993
DENND5A	-0.17596368252449787
ATP1B3	-0.1760676241257833
TMEM64	-0.1764210696962663
PDIA3P1	-0.176683782162694
DNALI1	-0.176833199125741
GGTA1P	-0.176890703591798
ZFC3H1	-0.17730953544677397
ZDHHC8	-0.1773414031300953
CTPS1	-0.1773490757721037
ATP1A1	-0.17736567434010606
SCNN1D	-0.17740312557807195
AKAP2	-0.177884523766125
IGKV1-33	-0.17810711195709292
HIGD1B	-0.17842625069377052
	-0.17848651093406867
MAP7D1	-0.1787868420640815
HMOX1	-0.17901875683750038
PJA1	-0.17960399096424848
NNMT	-0.1810684810210891
ADPRH	-0.18124693002298
SUZ12	-0.1814832993790824
CTSA	-0.1818374460756992
	-0.18193388525977403
PTGDS	-0.1820981081370372
FAM120AOS	-0.1821084467473939
FAM8A1	-0.18226522607278484
MGAT1	-0.18263169689298428
WDSUB1	-0.18274863117086643
MIR103A2	-0.1828493417276038
ZBED5	-0.183111390131513
PPAP2B	-0.183272046819669
TAP1	-0.1834086794356095
CORO1A	-0.18341958511675932
KPNA2	-0.18348637337113696
KCTD3	-0.18389675220866475
TOM1L2	-0.18400710363347758
COX6A2	-0.1842861882063776
AAGAB	-0.18497556831251774
BACE1	-0.1857053852403719
	-0.18593708612718576
SNHG5	-0.18620480013258256
	-0.18629629281670304
ELP3	-0.1868770285194375
MARK4	-0.18721426945315084
C11orf96	-0.18750581807037298
	-0.1878886591835353
RELB	-0.18790376758129482
LAMTOR3P2	-0.18826945248017105
ZNF581	-0.1883712464994111
FBXO28	-0.18904960653690603
CALCOCO1	-0.19027585752995016
KCNJ2	-0.19038701095551797
	-0.19070089109191923
MIR4426	-0.19073734812193271
DOK4	-0.19119852115035588
C11orf30	-0.191291041001979
KIAA1217	-0.19154543332309676
MIR503HG	-0.19163896441945644
NADK	-0.19169528092894644
CEBPD	-0.19186795513587307
RRAS	-0.19223560283766208
ARFGAP2	-0.19227008323427822
	-0.19237057492865559
TPTE2P5	-0.1927144092023123
ZNF28	-0.19299728023997995
CFL2	-0.19309667421669727
HNRNPLL	-0.19320092797842858
RBFA	-0.1933203954957962
STAM	-0.19367148078494648
TOP1	-0.1937682410066363
	-0.19448591364385118
DHX33	-0.19466965119792898
FAM204A	-0.1947851930402487
TMPO	-0.19510730352602654
TRAJ22	-0.1953266991658383
UHRF2	-0.19533817973837678
SMIM7	-0.1954385730675518
GYS1	-0.19595208414100052
MT1P3	-0.19605587207431752
ZNF282	-0.196267418054518
ELP5	-0.19634564973499635
FERMT3	-0.19655898708011044
STX17	-0.1967087365734279
ADK	-0.19709171637757947
UQCRFS1	-0.19773852998513533
NT5C1A	-0.19799215218068458
RNF4	-0.19813075332190358
PIK3R3	-0.19843171377525626
ZNF394	-0.1985897184622806
DNAJC17	-0.19902989064778392
DDR2	-0.19910269515976406
	-0.1991765348454058
ZNF217	-0.20021736072229862
FAM76A	-0.2004468647828071
UNC13D	-0.201095832631767
KLF5	-0.2012318209773715
CYGB	-0.20130251149544426
MXD4	-0.20147423484403462
ANO8	-0.20176231716933035
SLC4A2	-0.20235416004191653
CMPK2	-0.2025962318364885
SDHA	-0.2028995006458953
	-0.20300036455118203
ALS2CR12	-0.2030716748899416
NR1D2	-0.20337741708046084
SLC44A2	-0.20360579565182343
TNKS	-0.20360602693499
GMDS	-0.20415068802894884
NUPL2	-0.20433196003561177
NPM1	-0.2046343874449231
YTHDF3	-0.204728215276515
IL10RB	-0.20490809409278976
TNFRSF10B	-0.20499018962812646
GSPT2	-0.2053449010836428
PSMA6	-0.20539353072853295
	-0.20567469968209504
CCDC107	-0.2065285909271189
MAK16	-0.20787691509133324
BAK1P1	-0.20823078630145278
GNG2	-0.20835347829554923
	-0.20839435896332614
PIAS1	-0.20846536072395044
SNORA33	-0.20858229817077706
LMNA	-0.2087482129578387
MAEA	-0.20888001329073186
MYD88	-0.20920865185322401
SNRPD1	-0.20921100063926176
NIP7	-0.20949442002101532
IMPAD1	-0.21020467932920403
ERI2	-0.21032168630328454
RPS4Y1	-0.21044662094159908
NDFIP2	-0.21050979368379677
CPM	-0.2107139167508062
MRPL23	-0.2108520129562478
CDKN2AIPNL	-0.21085418169628786
CDK19	-0.21091091579762364
ZFAND2A	-0.2112850466535046
EZH1	-0.21164323435125837
NMNAT3	-0.21165639844869247
ANO6	-0.21168609743953923
MRPS31P5	-0.21268187687380316
PLEKHM1	-0.2128564610276031
IVNS1ABP	-0.2130140751516215
RPL5	-0.21314337054375943
ROBO4	-0.2133812661851103
SMARCB1	-0.21350700190770794
OSER1-AS1	-0.21389088417638896
CXCL12	-0.2140941593901094
RNU6-388P	-0.21417509336402873
DBP	-0.21419077065766653
FAM115A	-0.2142227085184361
SERPING1	-0.2143263858415751
C11orf1	-0.21449917517818035
ERLIN1	-0.21474353563598286
SLC46A3	-0.21513715824445345
RNU7-163P	-0.2158738290025089
TADA2A	-0.21588772958625316
	-0.2171655895546614
ITPKC	-0.21771330322303917
EBF2	-0.21793586359282754
	-0.2182233002969864
LTBR	-0.21839472932952728
MAD1L1	-0.2185809394668965
CEP57	-0.21883328606029492
RNA5SP283	-0.2202122063803091
DYNC1I2P1	-0.22058511195802705
LMO2	-0.22078839143842505
TRIM68	-0.22111015436882214
LSR	-0.22129074527345968
RBBP9	-0.22135490672461275
KIAA1432	-0.22207020652440088
SNORD6	-0.22225436194290643
LINS	-0.22259639081909155
C1S	-0.22287082522294396
LRRC23	-0.22295622511742047
PTP4A1	-0.22297515645130517
U2AF1L4	-0.22298668309063463
WRAP73	-0.22305463941210785
POLR3A	-0.22310170016591163
FITM2	-0.22327562666400536
CUX1	-0.2233095412568853
	-0.22411421954041283
	-0.22443540029830697
ZFP36L1	-0.2244384794113115
USP30	-0.22465081638766649
ANG	-0.22509068377617436
MIR1182	-0.22576318928400307
KLHDC8B	-0.22627048687515508
KCNQ1	-0.22661176098094762
ZC3HAV1	-0.22688188254611116
TMEM38A	-0.227011896255495
MUS81	-0.22704899456122246
GBA	-0.2276592933107471
CUTA	-0.2279034846328924
NDUFA13	-0.22883169818575058
HPS1	-0.22889624624118554
ASB6	-0.2292208319676024
SHISA3	-0.22950104172517644
MTND2P28	-0.22971933413318682
KCNK1	-0.22998858870362424
GPIHBP1	-0.23001472452215668
	-0.23014406102994645
PGM3	-0.23019894510007272
CTTNBP2NL	-0.2304704154392294
VPS54	-0.23080813608567513
CIAO1	-0.23137735144276242
C10orf10	-0.231707090449445
ZNF513	-0.23205593908804
MALL	-0.2322024924189914
AR	-0.2323815528637414
ACADSB	-0.23266899432575253
RDH10	-0.2333473545408723
SNORD68	-0.23365735855752393
	-0.2340279302230936
ZNF383	-0.23415769066211398
PTPRB	-0.2345253332695671
SOX9-AS1	-0.23452761339143344
SLC25A26	-0.23476207222078002
TRIM54	-0.23486445288899638
SNORD55	-0.23489287384996138
TMEM141	-0.23501032156450724
RRP7A	-0.2350850571042711
PRR4	-0.2360079363184357
ARHGEF15	-0.23606145655613392
C8orf46	-0.23608919696985
LONRF1	-0.23708957512517595
MSL3	-0.23729223776630445
COMMD6	-0.23742499194073552
TBRG1	-0.23752080709679974
EIF4A1	-0.23777181281620038
TIMP3	-0.23792196476617464
NRSN2	-0.23795915070092552
RAB15	-0.23813544343240423
DTWD1	-0.23853784271782305
BRD4	-0.23951483741605276
TRIM4	-0.24008576975994494
COL3A1	-0.24064248150952855
MAML1	-0.24078218938216564
DARC	-0.24092137805468344
ITGB1BP2	-0.2412811837475866
MIRLET7F1	-0.24146774047461644
ACTR2	-0.2417696323626519
RFX5	-0.24206080173355293
CAPZA1	-0.24247056513794105
SHF	-0.24253013337225618
SNORD78	-0.24258554683039227
MICA	-0.24265220944354532
JOSD1	-0.24272028863244868
	-0.24277718215879418
ZNF302	-0.24282944710802357
POGLUT1	-0.24301637644659818
MT1X	-0.2434555159752347
ERBB2IP	-0.2435470465564069
KLHL20	-0.24384869405857318
	-0.24424538474241544
LIPA	-0.24453743700206493
CD44	-0.2458051243798837
RHOBTB2	-0.2460484637781288
PPP1R35	-0.24619196502223048
ATP6V1A	-0.24657049215133403
MEF2A	-0.24745318031853203
AMICA1	-0.24839786493174237
PI4K2B	-0.2505015957087775
CWF19L1	-0.2506453463970168
NLGN2	-0.25073582918975684
DMXL2	-0.2511027840832298
GABRE	-0.2513296480858433
ECHS1	-0.2516140747258024
DNMT3A	-0.252978047871724
RBMS1	-0.25325906003050397
CA8	-0.25335221048993234
ENY2	-0.25374877964750825
MAP1B	-0.25401938671851276
DNAJB12	-0.254179368416966
FBXL3	-0.25439747130129114
SLC35B1	-0.2553158312190404
RAP1B	-0.25553213015419496
UBE2S	-0.2556476571418362
CD2BP2	-0.25608050242141
ATOX1	-0.25638241512991233
NPM3	-0.2564016640488214
PTPRC	-0.25658453916666
CES1	-0.25672667814675393
VAMP1	-0.2569310295663795
GFER	-0.25726138452232666
	-0.257892422969505
SH3PXD2B	-0.2579039465286309
C14orf1	-0.25803641443897934
HLA-DMB	-0.2584332933670556
RPL18	-0.2586736926469595
	-0.2587130695691708
POLR1C	-0.25880107098566685
OGFOD2	-0.25882885489895907
UGCG	-0.2588881908024064
CYP20A1	-0.259207759135163
DNAJC10	-0.2592620600256112
GAS7	-0.2593912754459914
	-0.26007678693843406
SRF	-0.2603360837546993
CDK16	-0.26064356420938983
PDZD2	-0.26170857875804454
	-0.26183370394445477
POLR2H	-0.2622409140795301
	-0.2626165385463189
MBNL2	-0.2636375278502946
EDC3	-0.26382700932347214
ATP5G2P4	-0.26436778305204833
CP	-0.26441167565173784
ILVBL	-0.2644482637601025
RPL23AP1	-0.2645443308225449
COL23A1	-0.26554364627549126
FAM173B	-0.2656390922978942
C9orf85	-0.26584428515446124
MTND4LP1	-0.26628556752201576
ZNF564	-0.2664160038942066
ACSM3	-0.26643291471133074
KXD1	-0.26714612255408704
DUSP26	-0.2673539997822953
RGS10	-0.26749386867921315
ADRM1	-0.2677928290640663
PPAP2A	-0.26805765252315794
ANAPC15	-0.2682180445911306
ZSWIM8	-0.26827656934338234
GEMIN4	-0.2683162329682649
SETD9	-0.268467967864094
CTNND1	-0.26865107679398625
ZCCHC17	-0.26886294302291736
SH3PXD2A	-0.2689111898388969
	-0.2689471765402899
CRAT	-0.269220077962068
SLC30A2	-0.2699062126687854
DPH1	-0.27009691272549546
C18orf32	-0.27087746469375157
ANXA6	-0.27104988656902435
NMRK1	-0.27134346112063307
ANXA5	-0.27135391529254366
LOXL2	-0.27146444567176453
PRMT1	-0.27309721508011064
SH3BP4	-0.27434909504050375
ZNF697	-0.2747546107554238
RAN	-0.2763908208770127
STK19	-0.27644885922622103
DTWD2	-0.27722360211535896
DZIP1	-0.27780807539552765
LYAR	-0.27802343105698846
CNRIP1	-0.2783548518354535
PRICKLE4	-0.27915176699878924
SPCS3	-0.27921272798777785
SNHG3	-0.2795447469291296
GTF2F2	-0.27959387318373213
MTHFD2	-0.28003961836271346
DNAJA1	-0.28024027179774363
PSMG4	-0.2802522154716154
DCAF4	-0.28067935434530467
MTF2	-0.2808176855289985
GIPC2	-0.2808268975514112
GJA3	-0.28121224702950093
	-0.28122604025480485
YTHDC2	-0.2812442212331184
SMS	-0.281289168210134
	-0.28209057109794067
MRPL55	-0.2823224163017593
PPCDC	-0.28324524087549935
ABI1	-0.2842638006513851
TSKU	-0.284429277047301
RPSAP53	-0.2844683942627776
STK38L	-0.2846445132891073
KIAA0195	-0.2847331241435242
GTPBP4	-0.2848158607881242
SRBD1	-0.284819032929657
PEX14	-0.2851089669084232
GATA2	-0.28516552935498274
TRIM44	-0.28522493912468333
PIK3C2B	-0.2852744545157506
DPYSL4	-0.2853185852567675
LCNL1	-0.2859105372816004
MAP3K6	-0.2863365918866295
DYNLRB1	-0.2863898458531564
	-0.28742224077621054
	-0.28800171703474786
IFNGR2	-0.28801430657955557
CTCF	-0.28806555965691505
OSCP1	-0.28850273976416557
UBE2L6	-0.2886296371269227
RPL10P3	-0.28886528428542557
SNHG9	-0.2892764071514825
SMC5	-0.28945404629521543
TCF12	-0.2902923005086128
	-0.2903715561971001
ETAA1	-0.29037725047072843
ZNF384	-0.2905475049228194
MAP2K3	-0.290701300621602
ZNHIT6	-0.2907972294311756
NFRKB	-0.2908582039164441
	-0.29129481824581843
ANP32E	-0.2918943898790108
P2RX4	-0.29207063846942827
RAD23A	-0.2921718897166295
UBA2	-0.29247141544807365
LIMS2	-0.2925913052220367
RAB9B	-0.2931285844847249
SMAD3	-0.2931859833457769
PLBD1	-0.29322038254328303
ARIH2P1	-0.2934666134620601
SCARNA17	-0.29393383817790936
C19orf82	-0.2940754456963454
MIR3656	-0.2940755905820199
SMIM14	-0.2943172145706829
RNU7-57P	-0.29482293072940996
CECR5	-0.29496148420910473
ATP6V0E1	-0.2950133470116232
NUDT14	-0.29539385373046634
TMEM66	-0.295472858519724
	-0.29562477147533217
POLD3	-0.2958365179438585
C3orf38	-0.2961380050295312
ISG20	-0.29681620632040917
ZBTB38	-0.29795329650282376
RNU6-945P	-0.2981328748163696
MIR671	-0.2982075174054797
PTMAP3	-0.29826732430491093
GPKOW	-0.29906802837030105
PRDM5	-0.2992368934392403
ZNF18	-0.29982646458378653
CYBA	-0.3003961416498175
TMEM47	-0.30109072547379256
MYOF	-0.30147909286618546
ERF	-0.30173548578322595
RPS6KA4	-0.3024724073981333
SUCLG2P2	-0.30385490991311026
	-0.30436662205477033
RPL34P18	-0.30456113094119813
MIR3132	-0.30463896830721027
DAP3	-0.3050825960143417
C11orf24	-0.30535154159117744
LGALS1	-0.30545993374852903
GRWD1	-0.3055618572682378
MGA	-0.3059669176750526
ADAM19	-0.30596701321733827
MYH11	-0.30596733051623987
MIR25	-0.30607844997524347
LIMS1	-0.30621325660065707
ARPC4	-0.306593531874508
MANBA	-0.307052527378741
CCNH	-0.30718608247231566
WDR48	-0.30733570405943506
MYL9	-0.30745301912878864
TERF1	-0.30750280042940403
GNG11	-0.30808930169759396
SEPT9	-0.30821360032724315
TMEM117	-0.30870907754166715
CYB5R4	-0.3087100969247465
SNAPC2	-0.3089473917653893
GANAB	-0.30901361247971293
BSDC1	-0.3099412620494087
SENP6	-0.31055610375218035
FASTKD2	-0.3126600199715137
DGAT1	-0.31268479833444957
BLOC1S2	-0.3134009810310524
NOL6	-0.3135459904347883
XPOT	-0.31376577347966944
	-0.31379379856435635
SNX9	-0.31389734909919914
PANX1	-0.314063480933921
RNF150	-0.31517108161244184
IGFBP4	-0.3157264165814653
ZBTB43	-0.31598113320476423
PRPSAP2	-0.3160432785935352
LRCH4	-0.31659364348353236
DNAJC8P1	-0.31659802998895104
	-0.31667192864050764
RPAIN	-0.31760609241609505
PDIA5	-0.3176788427517823
GNPAT	-0.3178324291069534
TBX5-AS1	-0.31792730555731985
SYVN1	-0.3180416277144304
CDR2	-0.31811847264247317
FAIM	-0.31837767542419804
KLF16	-0.319038903160171
SLC50A1	-0.31985181793275747
GM2A	-0.3206736778282077
APOE	-0.3207756011269465
	-0.32114719289636595
ABHD3	-0.3212255716215733
PTDSS1	-0.3219820920121757
BAP1	-0.3222160421536509
ZC3H7B	-0.32276943248375783
RARRES2	-0.32288140602263615
MIR4440	-0.3232733556465073
OBSL1	-0.32331506001795635
BAIAP2	-0.3240006356374698
ARHGAP26	-0.3244576954632882
MTFR1L	-0.3253031982009621
EFNB1	-0.32541290791646116
USP22	-0.3259921990902115
	-0.3260911396058863
TRNAU1AP	-0.32625850068560985
INTS10	-0.3264083633068107
MT2A	-0.32647990061550847
CLPTM1L	-0.32660231668224515
CNPY4	-0.3266215480556224
MS4A7	-0.3267645006055483
PLCG2	-0.3267845981815905
ZDHHC20	-0.3272518321273027
CCDC86	-0.32744161843003833
	-0.3284015179273269
	-0.32840343282819984
ZDHHC13	-0.32861523120996083
C1GALT1	-0.3286585064419962
NR4A1	-0.32898791788357845
TICAM1	-0.3301467799662202
BOLA1	-0.3304522344336415
MIR1227	-0.33087546927353745
TAGLN2P1	-0.3313057922407959
	-0.33297337690391404
FAM149A	-0.33453059289026776
NOC3L	-0.33494820252288116
FBXO31	-0.33497099671029573
	-0.33582498555699447
RNU6-341P	-0.33660749394885453
CCT2	-0.3367205239819847
TRIM65	-0.3370481097873568
CHD8	-0.3372053256218782
HSPA4	-0.33773608742117844
FBL	-0.3382332337581056
MAPK11	-0.3382868506780786
NSF	-0.3384503466000846
NT5C	-0.33845183234495435
ANKRD54	-0.3385637041439139
MYO9B	-0.33985462401787575
RBMX	-0.33986336472858303
CCL14	-0.34055697611320923
KIRREL	-0.34069337984910847
TMEM88	-0.3408844507644633
ABRA	-0.3411862760589183
BACH1	-0.3420206809690862
S100B	-0.34254996213803984
LMBR1	-0.34279034511599943
ASNA1	-0.34306770275204496
SEC31A	-0.34382950408381585
SPNS2	-0.34386397618021336
RCSD1	-0.3440761162207363
DECR1	-0.3443373444651582
CEBPB	-0.3443579064455147
	-0.34436055350352013
PSMD2	-0.3451054424300451
	-0.34545480737122247
RBKS	-0.345913942608253
RARS2	-0.3460117881829174
TNPO2	-0.3468826360261671
DLG5	-0.34701785356927634
	-0.3476393309378146
PTBP2	-0.3492785010463383
SPOP	-0.34929214419501287
	-0.34970229720570234
TSEN15	-0.3498250791168086
	-0.3499124952716932
RNA5SP111	-0.3504653903024296
ALG14	-0.35069767684023767
FAHD2A	-0.35125927550803515
TMEM5	-0.35139925226099106
RASD1	-0.35146401577197994
TXNDC17	-0.35158166961664983
SP100	-0.351947860052269
CTSS	-0.3520038159128893
SH3BP5	-0.3532166250540791
MBOAT7	-0.3533421110696981
AFTPH	-0.3536417007954126
LGALS3	-0.35417397987040344
PGPEP1	-0.35426861791099673
	-0.3543406422970876
ANAPC16	-0.35469338674253426
CRTC3	-0.35493229691086925
ALDH3A2	-0.35498856554254965
C17orf103	-0.35531904695906624
FAM107B	-0.35575210976227145
MARCH9	-0.3559387373588727
YBEY	-0.35600772754387944
TMEM55B	-0.35720249468930027
CCDC106	-0.3575186701854025
RNA5SP296	-0.357802587393509
SNX27	-0.35786543456558423
SUDS3P1	-0.35860810148547995
NEURL2	-0.35870419051941466
SEC61B	-0.3600240641457407
ELMOD3	-0.36010002536260743
CACTIN	-0.360118706734339
NEO1	-0.3604341395603214
RNF170	-0.3608524632538141
TRAF7	-0.3612835791738427
CROT	-0.36136143350489536
MED23	-0.36137018770668555
COBL	-0.3613810977234463
NAPG	-0.36142606663747734
